timestamp,source,event_type,src_ip,dst_ip,src_port,dst_port,proto,outcome,user,domain,uri,bytes,duration,rule_id,signature,method,status_code,user_agent,true_label,comment
2026-05-07 10:08:08,pfSense_Suricata,net_conn,192.168.10.101,172.16.1.10,50784,22,tcp,success,,,,106310,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:08:36,DC-DNS,dns,192.168.10.101,172.16.1.10,5117,53,tcp,success,,,,55468,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:09:04,pfSense_Suricata,net_conn,192.168.10.100,172.16.1.12,7363,445,tcp,success,,,,68572,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:09:32,Windows-EventLog,net_conn,192.168.20.102,192.168.1.200,5052,445,tcp,success,,,,111877,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:10:00,pfSense_Suricata,dns,192.168.10.100,192.168.1.102,59604,53,tcp,success,,,,69524,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:10:28,Reverse-proxy,http,192.168.10.101,192.168.1.102,25405,80,tcp,success,,,/docs,25589,0.02,,,GET,200,Edge/126,normal,штатная активность стенда
2026-05-07 10:10:56,Linux-auth,net_conn,192.168.20.101,192.168.1.200,52874,22,tcp,success,,,,49685,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:11:24,pfSense_Suricata,net_conn,192.168.10.101,172.16.1.10,14001,445,tcp,success,,,,50138,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:11:52,Windows-EventLog,net_conn,192.168.20.102,172.16.1.12,14011,445,tcp,success,,,,50535,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:12:20,Arkime,http,192.168.10.101,192.168.1.200,10155,443,tcp,success,,,/index,28177,0.02,,,GET,200,Mozilla/5.0,normal,штатная активность стенда
2026-05-07 10:12:48,Reverse-proxy,http,192.168.20.102,192.168.1.200,52590,443,tcp,success,,,/docs,18517,0.02,,,GET,200,Chrome/125,normal,штатная активность стенда
2026-05-07 10:13:00,Reverse-proxy,http,10.10.51.20,172.16.1.12,27776,80,tcp,failure,,,/wp-login.php,373,0.02,,,POST,404,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:13:05,Reverse-proxy,http,10.10.51.20,172.16.1.12,17044,80,tcp,failure,,,/admin,921,0.02,,,POST,401,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:13:10,Reverse-proxy,http,10.10.51.20,172.16.1.12,22604,80,tcp,failure,,,/.env,890,0.02,,,POST,500,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:13:15,Reverse-proxy,http,10.10.51.20,172.16.1.12,59205,80,tcp,failure,,,/config.php,124,0.02,,,POST,500,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:13:16,Windows-EventLog,net_conn,192.168.10.100,172.16.1.11,39302,389,tcp,success,,,,97703,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:13:20,Reverse-proxy,http,10.10.51.20,172.16.1.12,60024,80,tcp,failure,,,/.env,1064,0.02,,,GET,404,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:13:25,Reverse-proxy,http,10.10.51.20,172.16.1.12,21980,80,tcp,failure,,,/api/debug,1198,0.02,,,GET,404,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:13:30,Reverse-proxy,http,10.10.51.20,172.16.1.12,31795,80,tcp,failure,,,/.env,1175,0.02,,,POST,500,curl/8.1,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:13:35,Reverse-proxy,http,10.10.51.20,172.16.1.12,16107,80,tcp,failure,,,/wp-login.php,759,0.02,,,GET,401,sqlmap,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:13:40,Reverse-proxy,http,10.10.51.20,172.16.1.12,27639,80,tcp,failure,,,/backup.zip,749,0.02,,,POST,401,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:13:44,DC-DNS,dns,192.168.20.102,192.168.1.102,49608,53,tcp,success,,,,70176,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:13:45,Reverse-proxy,http,10.10.51.20,172.16.1.12,26061,80,tcp,failure,,,/phpmyadmin,806,0.02,,,GET,500,sqlmap,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:13:50,Reverse-proxy,http,10.10.51.20,172.16.1.12,64301,80,tcp,failure,,,/.env,595,0.02,,,POST,404,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:13:55,Reverse-proxy,http,10.10.51.20,172.16.1.12,62597,80,tcp,failure,,,/phpmyadmin,1042,0.02,,,POST,500,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:14:00,Reverse-proxy,http,10.10.51.20,172.16.1.12,55072,80,tcp,failure,,,/api/debug,1093,0.02,,,POST,403,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:14:05,Reverse-proxy,http,10.10.51.20,172.16.1.12,61167,80,tcp,failure,,,/api/debug,559,0.02,,,GET,401,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:14:10,Reverse-proxy,http,10.10.51.20,172.16.1.12,40079,80,tcp,failure,,,/phpmyadmin,1115,0.02,,,POST,401,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:14:12,pfSense_Suricata,net_conn,192.168.10.100,172.16.1.11,61780,389,tcp,success,,,,14683,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:14:15,Reverse-proxy,http,10.10.51.20,172.16.1.12,53360,80,tcp,failure,,,/server-status,854,0.02,,,POST,403,sqlmap,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:14:20,Reverse-proxy,http,10.10.51.20,172.16.1.12,50834,80,tcp,failure,,,/admin,1131,0.02,,,POST,500,curl/8.1,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:14:25,Reverse-proxy,http,10.10.51.20,172.16.1.12,24366,80,tcp,failure,,,/server-status,507,0.02,,,GET,403,curl/8.1,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:14:30,Reverse-proxy,http,10.10.51.20,172.16.1.12,16377,80,tcp,failure,,,/config.php,503,0.02,,,POST,403,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:14:35,Reverse-proxy,http,10.10.51.20,172.16.1.12,44333,80,tcp,failure,,,/backup.zip,559,0.02,,,GET,401,sqlmap,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:14:40,Reverse-proxy,http,10.10.51.20,172.16.1.12,18371,80,tcp,failure,,,/.env,622,0.02,,,GET,500,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:14:40,Windows-EventLog,net_conn,192.168.10.101,192.168.1.102,48873,445,tcp,success,,,,65619,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:14:45,Reverse-proxy,http,10.10.51.20,172.16.1.12,18923,80,tcp,failure,,,/server-status,589,0.02,,,GET,404,sqlmap,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:14:50,Reverse-proxy,http,10.10.51.20,172.16.1.12,58594,80,tcp,failure,,,/.env,136,0.02,,,GET,401,sqlmap,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:14:55,Reverse-proxy,http,10.10.51.20,172.16.1.12,5504,80,tcp,failure,,,/.env,936,0.02,,,POST,500,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:15:00,Reverse-proxy,http,10.10.51.20,172.16.1.12,33501,80,tcp,failure,,,/backup.zip,1176,0.02,,,GET,404,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:15:05,Reverse-proxy,http,10.10.51.20,172.16.1.12,8167,80,tcp,failure,,,/phpmyadmin,909,0.02,,,POST,403,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:15:08,Reverse-proxy,http,192.168.1.102,172.16.1.11,8244,80,tcp,success,,,/api/status,68746,0.02,,,GET,200,Edge/126,normal,штатная активность стенда
2026-05-07 10:15:10,Reverse-proxy,http,10.10.51.20,172.16.1.12,47532,80,tcp,failure,,,/phpmyadmin,331,0.02,,,POST,403,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:15:15,Reverse-proxy,http,10.10.51.20,172.16.1.12,27638,80,tcp,failure,,,/backup.zip,545,0.02,,,GET,403,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:15:20,Reverse-proxy,http,10.10.51.20,172.16.1.12,15010,80,tcp,failure,,,/api/debug,484,0.02,,,POST,404,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:15:25,Reverse-proxy,http,10.10.51.20,172.16.1.12,48247,80,tcp,failure,,,/wp-login.php,954,0.02,,,POST,404,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:15:30,Reverse-proxy,http,10.10.51.20,172.16.1.12,28418,80,tcp,failure,,,/admin,458,0.02,,,GET,403,sqlmap,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:15:35,Reverse-proxy,http,10.10.51.20,172.16.1.12,59167,80,tcp,failure,,,/wp-login.php,564,0.02,,,POST,401,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:15:36,Linux-auth,net_conn,192.168.10.100,192.168.1.200,58330,22,tcp,success,,,,61287,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:16:04,DC-DNS,dns,192.168.10.100,192.168.1.200,60454,53,tcp,success,,,,27134,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:16:32,pfSense_Suricata,http,192.168.1.102,172.16.1.11,6091,80,tcp,success,,,/api/status,25230,0.02,,,GET,200,Chrome/125,normal,штатная активность стенда
2026-05-07 10:17:00,Linux-auth,net_conn,192.168.1.102,172.16.1.12,29278,22,tcp,success,,,,14030,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:17:28,Arkime,http,192.168.1.102,172.16.1.10,35378,80,tcp,failure,,,/index,101024,0.02,,,GET,404,Chrome/125,normal,штатная активность стенда
2026-05-07 10:17:56,pfSense_Suricata,http,192.168.1.102,192.168.1.102,63464,443,tcp,failure,,,/docs,20799,0.02,,,GET,404,Edge/126,normal,штатная активность стенда
2026-05-07 10:18:24,Arkime,http,192.168.10.100,192.168.1.102,20651,443,tcp,success,,,/favicon.ico,18030,0.02,,,GET,200,Mozilla/5.0,normal,штатная активность стенда
2026-05-07 10:18:52,Reverse-proxy,http,192.168.20.101,192.168.1.200,3331,80,tcp,success,,,/api/status,52771,0.02,,,GET,200,Edge/126,normal,штатная активность стенда
2026-05-07 10:19:20,pfSense_Suricata,http,192.168.20.101,172.16.1.12,52916,443,tcp,success,,,/login,63519,0.02,,,GET,200,Chrome/125,normal,штатная активность стенда
2026-05-07 10:19:48,Arkime,http,192.168.20.101,172.16.1.10,19759,80,tcp,success,,,/api/status,42843,0.02,,,GET,200,Edge/126,normal,штатная активность стенда
2026-05-07 10:20:16,Arkime,http,192.168.20.101,192.168.1.102,16603,80,tcp,success,,,/docs,92180,0.02,,,GET,200,Mozilla/5.0,normal,штатная активность стенда
2026-05-07 10:20:44,pfSense_Suricata,net_conn,192.168.10.100,192.168.1.200,9513,22,tcp,success,,,,76029,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:21:12,Linux-auth,net_conn,192.168.10.101,172.16.1.10,17855,22,tcp,success,,,,62268,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:21:40,Arkime,http,192.168.10.101,172.16.1.12,47860,443,tcp,success,,,/login,74158,0.02,,,GET,200,Mozilla/5.0,normal,штатная активность стенда
2026-05-07 10:22:08,DC-DNS,dns,192.168.20.101,172.16.1.12,48610,53,tcp,success,,,,28403,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:22:36,DC-DNS,dns,192.168.20.101,192.168.1.102,4282,53,tcp,success,,,,92332,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:23:04,Arkime,http,192.168.1.102,172.16.1.12,27677,443,tcp,success,,,/api/status,59336,0.02,,,GET,200,Edge/126,normal,штатная активность стенда
2026-05-07 10:23:32,pfSense_Suricata,dns,192.168.10.101,192.168.1.200,28736,53,tcp,success,,,,21992,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:24:00,Windows-EventLog,net_conn,192.168.10.100,192.168.1.102,39771,445,tcp,success,,,,72402,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:24:28,DC-DNS,dns,192.168.10.101,172.16.1.12,36014,53,tcp,success,,,,33713,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:24:56,DC-DNS,dns,192.168.20.102,172.16.1.12,26937,53,tcp,success,,,,46639,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:25:24,pfSense_Suricata,net_conn,192.168.20.101,172.16.1.12,60033,445,tcp,success,,,,91226,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:25:52,pfSense_Suricata,http,192.168.20.101,192.168.1.200,16408,443,tcp,success,,,/api/status,14975,0.02,,,GET,302,Chrome/125,normal,штатная активность стенда
2026-05-07 10:26:00,Reverse-proxy,http,10.10.51.20,172.16.1.10,39647,80,tcp,failure,,,/server-status,822,0.02,,,GET,401,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:26:05,Reverse-proxy,http,10.10.51.20,172.16.1.10,23033,80,tcp,failure,,,/.env,179,0.02,,,POST,401,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:26:10,Reverse-proxy,http,10.10.51.20,172.16.1.10,6980,80,tcp,failure,,,/phpmyadmin,189,0.02,,,GET,404,sqlmap,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:26:15,Reverse-proxy,http,10.10.51.20,172.16.1.10,33022,80,tcp,failure,,,/admin,839,0.02,,,GET,401,sqlmap,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:26:20,Reverse-proxy,http,10.10.51.20,172.16.1.10,19279,80,tcp,failure,,,/server-status,599,0.02,,,POST,401,curl/8.1,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:26:20,Windows-EventLog,net_conn,192.168.1.102,172.16.1.10,34926,389,tcp,success,,,,28103,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:26:25,Reverse-proxy,http,10.10.51.20,172.16.1.10,16911,80,tcp,failure,,,/server-status,715,0.02,,,POST,500,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:26:30,Reverse-proxy,http,10.10.51.20,172.16.1.10,21253,80,tcp,failure,,,/admin,724,0.02,,,GET,404,sqlmap,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:26:35,Reverse-proxy,http,10.10.51.20,172.16.1.10,36678,80,tcp,failure,,,/phpmyadmin,345,0.02,,,POST,401,curl/8.1,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:26:40,Reverse-proxy,http,10.10.51.20,172.16.1.10,60263,80,tcp,failure,,,/config.php,624,0.02,,,GET,500,sqlmap,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:26:45,Reverse-proxy,http,10.10.51.20,172.16.1.10,58680,80,tcp,failure,,,/admin,242,0.02,,,POST,403,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:26:48,pfSense_Suricata,net_conn,192.168.20.101,192.168.1.200,15183,445,tcp,success,,,,79665,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:26:50,Reverse-proxy,http,10.10.51.20,172.16.1.10,27263,80,tcp,failure,,,/api/debug,942,0.02,,,GET,500,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:26:55,Reverse-proxy,http,10.10.51.20,172.16.1.10,63547,80,tcp,failure,,,/server-status,872,0.02,,,POST,401,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:27:00,Reverse-proxy,http,10.10.51.20,172.16.1.10,51253,80,tcp,failure,,,/config.php,359,0.02,,,POST,403,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:27:05,Reverse-proxy,http,10.10.51.20,172.16.1.10,36306,80,tcp,failure,,,/backup.zip,320,0.02,,,GET,404,sqlmap,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:27:10,Reverse-proxy,http,10.10.51.20,172.16.1.10,38596,80,tcp,failure,,,/server-status,339,0.02,,,POST,403,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:27:15,Reverse-proxy,http,10.10.51.20,172.16.1.10,28773,80,tcp,failure,,,/phpmyadmin,293,0.02,,,POST,401,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:27:16,Windows-EventLog,net_conn,192.168.10.100,192.168.1.102,49092,389,tcp,success,,,,107339,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:27:20,Reverse-proxy,http,10.10.51.20,172.16.1.10,12467,80,tcp,failure,,,/wp-login.php,886,0.02,,,GET,403,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:27:25,Reverse-proxy,http,10.10.51.20,172.16.1.10,54056,80,tcp,failure,,,/admin,414,0.02,,,POST,404,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:27:30,Reverse-proxy,http,10.10.51.20,172.16.1.10,39542,80,tcp,failure,,,/phpmyadmin,300,0.02,,,POST,401,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:27:35,Reverse-proxy,http,10.10.51.20,172.16.1.10,24974,80,tcp,failure,,,/.env,996,0.02,,,POST,403,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:27:40,Reverse-proxy,http,10.10.51.20,172.16.1.10,20191,80,tcp,failure,,,/.env,363,0.02,,,GET,403,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:27:44,Windows-EventLog,net_conn,192.168.1.102,172.16.1.10,42221,389,tcp,success,,,,94329,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:27:45,Reverse-proxy,http,10.10.51.20,172.16.1.10,44977,80,tcp,failure,,,/server-status,1045,0.02,,,POST,404,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:27:50,Reverse-proxy,http,10.10.51.20,172.16.1.10,24886,80,tcp,failure,,,/phpmyadmin,127,0.02,,,GET,500,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:27:55,Reverse-proxy,http,10.10.51.20,172.16.1.10,51637,80,tcp,failure,,,/server-status,223,0.02,,,POST,500,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:28:00,Reverse-proxy,http,10.10.51.20,172.16.1.10,8626,80,tcp,failure,,,/wp-login.php,1212,0.02,,,GET,500,curl/8.1,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:28:05,Reverse-proxy,http,10.10.51.20,172.16.1.10,23524,80,tcp,failure,,,/backup.zip,268,0.02,,,POST,403,curl/8.1,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:28:10,Reverse-proxy,http,10.10.51.20,172.16.1.10,45673,80,tcp,failure,,,/wp-login.php,278,0.02,,,POST,403,curl/8.1,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:28:12,Windows-EventLog,net_conn,192.168.20.102,192.168.1.102,51855,389,tcp,success,,,,58301,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:28:15,Reverse-proxy,http,10.10.51.20,172.16.1.10,63086,80,tcp,failure,,,/admin,249,0.02,,,POST,401,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:28:20,Reverse-proxy,http,10.10.51.20,172.16.1.10,61110,80,tcp,failure,,,/admin,287,0.02,,,POST,401,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:28:25,Reverse-proxy,http,10.10.51.20,172.16.1.10,55471,80,tcp,failure,,,/wp-login.php,788,0.02,,,GET,500,curl/8.1,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:28:30,Reverse-proxy,http,10.10.51.20,172.16.1.10,4198,80,tcp,failure,,,/backup.zip,620,0.02,,,POST,403,sqlmap,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:28:35,Reverse-proxy,http,10.10.51.20,172.16.1.10,51839,80,tcp,failure,,,/admin,419,0.02,,,GET,404,sqlmap,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:28:40,Reverse-proxy,http,10.10.51.20,172.16.1.10,19445,80,tcp,failure,,,/wp-login.php,612,0.02,,,GET,404,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:28:40,pfSense_Suricata,net_conn,192.168.20.101,172.16.1.10,41285,22,tcp,success,,,,27074,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:28:45,Reverse-proxy,http,10.10.51.20,172.16.1.10,8781,80,tcp,failure,,,/server-status,565,0.02,,,GET,500,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:28:50,Reverse-proxy,http,10.10.51.20,172.16.1.10,30222,80,tcp,failure,,,/server-status,542,0.02,,,GET,500,sqlmap,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:28:55,Reverse-proxy,http,10.10.51.20,172.16.1.10,4731,80,tcp,failure,,,/phpmyadmin,143,0.02,,,GET,500,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:29:00,Reverse-proxy,http,10.10.51.20,172.16.1.10,3648,80,tcp,failure,,,/api/debug,246,0.02,,,GET,404,sqlmap,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:29:05,Reverse-proxy,http,10.10.51.20,172.16.1.10,2475,80,tcp,failure,,,/server-status,880,0.02,,,GET,401,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:29:08,pfSense_Suricata,http,192.168.20.101,172.16.1.12,55081,80,tcp,failure,,,/api/status,46281,0.02,,,GET,404,Mozilla/5.0,normal,штатная активность стенда
2026-05-07 10:29:10,Reverse-proxy,http,10.10.51.20,172.16.1.10,20417,80,tcp,failure,,,/backup.zip,454,0.02,,,GET,401,Mozilla/5.0,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:29:15,Reverse-proxy,http,10.10.51.20,172.16.1.10,48422,80,tcp,failure,,,/phpmyadmin,1151,0.02,,,POST,401,python-requests,web_probe,прощупывание веб-сервисов DMZ
2026-05-07 10:29:36,Linux-auth,net_conn,192.168.1.102,192.168.1.200,58933,22,tcp,success,,,,114644,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:30:04,pfSense_Suricata,net_conn,192.168.10.101,172.16.1.11,16905,389,tcp,success,,,,89644,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:30:32,Reverse-proxy,http,192.168.1.102,172.16.1.12,27530,443,tcp,success,,,/index,30797,0.02,,,GET,200,Chrome/125,normal,штатная активность стенда
2026-05-07 10:31:00,Linux-auth,net_conn,192.168.1.102,192.168.1.200,30915,22,tcp,success,,,,14579,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:31:28,pfSense_Suricata,dns,192.168.1.102,192.168.1.102,15390,53,tcp,success,,,,37774,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:31:56,Windows-EventLog,net_conn,192.168.1.102,192.168.1.200,39979,445,tcp,success,,,,92205,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:32:24,Windows-EventLog,net_conn,192.168.1.102,192.168.1.102,15286,445,tcp,success,,,,113834,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:32:52,Windows-EventLog,net_conn,192.168.20.102,172.16.1.11,54272,445,tcp,success,,,,97435,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:33:20,Arkime,http,192.168.10.101,172.16.1.10,51567,443,tcp,success,,,/api/status,57675,0.02,,,GET,200,Mozilla/5.0,normal,штатная активность стенда
2026-05-07 10:33:48,Windows-EventLog,net_conn,192.168.1.102,172.16.1.11,42993,445,tcp,success,,,,115521,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:34:16,Windows-EventLog,net_conn,192.168.20.102,172.16.1.11,55962,389,tcp,success,,,,37866,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:34:44,pfSense_Suricata,net_conn,192.168.10.101,172.16.1.11,24746,445,tcp,success,,,,34565,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:35:12,DC-DNS,dns,192.168.20.102,172.16.1.11,20119,53,tcp,success,,,,68961,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:35:40,pfSense_Suricata,http,192.168.20.102,172.16.1.10,40430,80,tcp,success,,,/index,86399,0.02,,,GET,200,Chrome/125,normal,штатная активность стенда
2026-05-07 10:36:08,pfSense_Suricata,net_conn,192.168.20.102,172.16.1.11,1776,445,tcp,success,,,,62144,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:36:36,Linux-auth,net_conn,192.168.20.102,192.168.1.102,27674,22,tcp,success,,,,119413,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:37:04,Windows-EventLog,net_conn,192.168.10.101,172.16.1.10,21566,445,tcp,success,,,,9514,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:37:32,Linux-auth,net_conn,192.168.10.100,172.16.1.10,50155,22,tcp,success,,,,107570,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:38:00,pfSense_Suricata,net_conn,192.168.10.101,172.16.1.11,26171,445,tcp,success,,,,39813,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:38:28,pfSense_Suricata,net_conn,192.168.20.101,192.168.1.102,22453,445,tcp,success,,,,55047,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:38:56,pfSense_Suricata,http,192.168.1.102,172.16.1.10,37720,443,tcp,success,,,/api/status,50283,0.02,,,GET,200,Mozilla/5.0,normal,штатная активность стенда
2026-05-07 10:39:24,Reverse-proxy,http,192.168.10.100,172.16.1.11,32230,80,tcp,success,,,/login,3104,0.02,,,GET,200,Edge/126,normal,штатная активность стенда
2026-05-07 10:39:52,pfSense_Suricata,http,192.168.10.100,172.16.1.12,38309,443,tcp,success,,,/api/status,79643,0.02,,,GET,200,Chrome/125,normal,штатная активность стенда
2026-05-07 10:40:20,Windows-EventLog,net_conn,192.168.20.102,172.16.1.11,28096,445,tcp,success,,,,64062,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:40:48,Windows-EventLog,net_conn,192.168.10.101,192.168.1.200,54991,445,tcp,success,,,,37948,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:41:16,pfSense_Suricata,dns,192.168.20.102,172.16.1.10,59978,53,tcp,success,,,,31414,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:41:44,pfSense_Suricata,net_conn,192.168.1.102,192.168.1.200,17571,22,tcp,success,,,,71930,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 10:42:12,Arkime,http,192.168.10.101,172.16.1.12,30783,443,tcp,success,,,/api/status,14823,0.02,,,GET,200,Edge/126,normal,штатная активность стенда
2026-05-07 10:42:40,Arkime,http,192.168.10.100,172.16.1.10,3819,80,tcp,success,,,/api/status,113558,0.02,,,GET,200,Edge/126,normal,штатная активность стенда
2026-05-07 10:43:08,Arkime,http,192.168.20.101,192.168.1.102,51164,80,tcp,success,,,/login,44326,0.02,,,GET,200,Chrome/125,normal,штатная активность стенда
2026-05-07 10:43:36,Arkime,http,192.168.20.101,172.16.1.12,34030,80,tcp,success,,,/docs,108533,0.02,,,GET,200,Chrome/125,normal,штатная активность стенда
2026-05-07 10:44:04,Windows-EventLog,net_conn,192.168.20.102,172.16.1.12,13491,445,tcp,success,,,,119979,0.02,,,,0,,normal,штатная активность стенда
