timestamp,source,event_type,src_ip,dst_ip,src_port,dst_port,proto,outcome,user,domain,uri,bytes,duration,rule_id,signature,method,status_code,user_agent,true_label,comment
2026-05-06 08:49:54,FW,net_conn,203.0.113.13,10.10.20.10,2183,53,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:50:00,FW,net_conn,203.0.113.13,10.10.20.10,48526,23,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:50:06,FW,net_conn,203.0.113.13,10.10.20.10,37223,139,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:50:10,WAF,http,10.10.10.27,10.10.20.10,24136,443,tcp,success,,,/docs,48033,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 08:50:12,FW,net_conn,203.0.113.13,10.10.20.10,31991,25,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:50:18,FW,net_conn,203.0.113.13,10.10.20.10,38712,389,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:50:24,FW,net_conn,203.0.113.13,10.10.20.10,55004,1521,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:50:30,FW,net_conn,203.0.113.13,10.10.20.10,14584,5432,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:50:36,FW,net_conn,203.0.113.13,10.10.20.10,59737,9000,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:50:42,FW,net_conn,203.0.113.13,10.10.20.10,9620,3306,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:50:45,WAF,http,10.10.10.37,10.10.20.10,50094,443,tcp,failure,,,/api/status,2508,0.02,,,GET,404,Mozilla/5.0,normal,обычная активность
2026-05-06 08:50:48,FW,net_conn,203.0.113.13,10.10.20.10,28507,8080,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:50:54,FW,net_conn,203.0.113.13,10.10.20.10,8594,135,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:51:00,FW,net_conn,203.0.113.13,10.10.20.10,10131,9200,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:51:06,FW,net_conn,203.0.113.13,10.10.20.10,12088,3389,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:51:12,FW,net_conn,203.0.113.13,10.10.20.10,50489,110,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:51:18,FW,net_conn,203.0.113.13,10.10.20.10,17239,10000,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:51:20,FW,net_conn,10.10.10.15,10.10.20.30,59930,445,tcp,success,,,,66025,0.02,,,,0,,normal,обычная активность
2026-05-06 08:51:24,FW,net_conn,203.0.113.13,10.10.20.10,28135,443,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:51:30,FW,net_conn,203.0.113.13,10.10.20.10,24833,445,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:51:36,FW,net_conn,203.0.113.13,10.10.20.10,36835,1433,tcp,failure,,,,60,0.02,,,,0,,scan,реальное сканирование портов
2026-05-06 08:51:55,DNS,dns,10.10.10.29,10.10.20.30,10824,53,tcp,success,,corp.local,,58654,0.02,,,,0,,normal,обычная активность
2026-05-06 08:52:30,FW,net_conn,10.10.10.23,10.10.20.30,20309,445,tcp,success,,,,63091,0.02,,,,0,,normal,обычная активность
2026-05-06 08:53:05,WAF,http,10.10.10.26,10.10.20.10,13979,80,tcp,success,,,/portal,24373,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 08:53:40,WAF,http,10.10.10.28,10.10.30.10,39187,80,tcp,success,,,/docs,7967,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 08:54:15,WAF,http,10.10.10.26,10.10.20.30,60928,80,tcp,success,,,/docs,74064,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 08:54:50,FW,net_conn,10.10.10.17,10.10.20.10,14660,445,tcp,success,,,,54340,0.02,,,,0,,normal,обычная активность
2026-05-06 08:55:25,WAF,http,10.10.10.30,10.10.20.20,38277,80,tcp,success,,,/docs,52290,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 08:56:00,WAF,http,10.10.10.41,10.10.20.30,49558,80,tcp,success,,,/portal,85205,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 08:56:35,WAF,http,10.10.10.40,10.10.20.10,58285,80,tcp,failure,,,/docs,17188,0.02,,,GET,404,Mozilla/5.0,normal,обычная активность
2026-05-06 08:57:10,DNS,dns,10.10.10.41,10.10.30.10,38747,53,tcp,success,,corp.local,,67707,0.02,,,,0,,normal,обычная активность
2026-05-06 08:57:45,FW,net_conn,10.10.10.41,10.10.20.30,5719,445,tcp,success,,,,1869,0.02,,,,0,,normal,обычная активность
2026-05-06 08:58:20,DNS,dns,10.10.10.26,10.10.30.10,54254,53,tcp,success,,docs.local,,53054,0.02,,,,0,,normal,обычная активность
2026-05-06 08:58:55,WAF,http,10.10.10.39,10.10.20.20,36864,80,tcp,success,,,/api/status,30163,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 08:59:30,DNS,dns,10.10.10.25,10.10.30.10,28075,53,tcp,success,,corp.local,,24644,0.02,,,,0,,normal,обычная активность
2026-05-06 09:00:05,WAF,http,10.10.10.35,10.10.20.10,32388,80,tcp,success,,,/index,61981,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:00:40,DNS,dns,10.10.10.35,10.10.30.10,42434,53,tcp,success,,corp.local,,60358,0.02,,,,0,,normal,обычная активность
2026-05-06 09:01:15,FW,net_conn,10.10.10.31,10.10.20.30,54522,445,tcp,success,,,,29541,0.02,,,,0,,normal,обычная активность
2026-05-06 09:01:50,FW,net_conn,10.10.10.27,10.10.20.20,3681,445,tcp,success,,,,37124,0.02,,,,0,,normal,обычная активность
2026-05-06 09:02:25,DNS,dns,10.10.10.39,10.10.20.10,12572,53,tcp,success,,docs.local,,13141,0.02,,,,0,,normal,обычная активность
2026-05-06 09:03:00,WAF,http,10.10.10.25,10.10.20.10,35331,443,tcp,success,,,/index,12275,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:03:35,FW,net_conn,10.10.10.13,10.10.20.20,17259,445,tcp,success,,,,49900,0.02,,,,0,,normal,обычная активность
2026-05-06 09:04:10,WAF,http,10.10.10.12,10.10.20.20,25457,80,tcp,failure,,,/portal,80689,0.02,,,GET,404,Mozilla/5.0,normal,обычная активность
2026-05-06 09:04:45,WAF,http,10.10.10.11,10.10.20.20,19213,443,tcp,success,,,/index,55970,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:05:00,FW,net_conn,203.0.113.44,10.10.20.10,46667,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:05:07,FW,net_conn,203.0.113.44,10.10.20.11,44313,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:05:14,FW,net_conn,203.0.113.44,10.10.20.12,62549,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:05:20,WAF,http,10.10.10.33,10.10.20.30,4002,80,tcp,success,,,/portal,31987,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:05:21,FW,net_conn,203.0.113.44,10.10.20.13,1288,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:05:28,FW,net_conn,203.0.113.44,10.10.20.14,15580,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:05:35,FW,net_conn,203.0.113.44,10.10.20.15,56519,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:05:42,FW,net_conn,203.0.113.44,10.10.20.16,62131,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:05:49,FW,net_conn,203.0.113.44,10.10.20.17,1638,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:05:55,WAF,http,10.10.10.15,10.10.20.30,61301,80,tcp,success,,,/index,36640,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:05:56,FW,net_conn,203.0.113.44,10.10.20.18,56962,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:06:03,FW,net_conn,203.0.113.44,10.10.20.19,56491,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:06:10,FW,net_conn,203.0.113.44,10.10.20.20,60517,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:06:17,FW,net_conn,203.0.113.44,10.10.20.21,38568,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:06:24,FW,net_conn,203.0.113.44,10.10.20.22,34927,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:06:30,FW,net_conn,10.10.10.24,10.10.20.20,1566,445,tcp,success,,,,33610,0.02,,,,0,,normal,обычная активность
2026-05-06 09:06:31,FW,net_conn,203.0.113.44,10.10.20.23,34132,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:06:38,FW,net_conn,203.0.113.44,10.10.20.24,13701,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:06:45,FW,net_conn,203.0.113.44,10.10.20.25,54828,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:06:52,FW,net_conn,203.0.113.44,10.10.20.26,29531,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:06:59,FW,net_conn,203.0.113.44,10.10.20.27,28675,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:07:05,FW,net_conn,10.10.10.32,10.10.20.20,42225,445,tcp,success,,,,41423,0.02,,,,0,,normal,обычная активность
2026-05-06 09:07:06,FW,net_conn,203.0.113.44,10.10.20.28,33777,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:07:13,FW,net_conn,203.0.113.44,10.10.20.29,52923,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:07:20,FW,net_conn,203.0.113.44,10.10.20.30,27984,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:07:27,FW,net_conn,203.0.113.44,10.10.20.31,30185,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:07:34,FW,net_conn,203.0.113.44,10.10.20.32,12234,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:07:40,WAF,http,10.10.10.28,10.10.20.10,9810,80,tcp,success,,,/portal,29418,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:07:41,FW,net_conn,203.0.113.44,10.10.20.33,52670,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:07:48,FW,net_conn,203.0.113.44,10.10.20.34,51349,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:07:55,FW,net_conn,203.0.113.44,10.10.20.35,8531,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:08:02,FW,net_conn,203.0.113.44,10.10.20.36,60083,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:08:09,FW,net_conn,203.0.113.44,10.10.20.37,3783,445,tcp,failure,,,,64,0.02,,,,0,,scan,реальное сканирование узлов
2026-05-06 09:08:15,WAF,http,10.10.10.25,10.10.20.10,20786,80,tcp,success,,,/api/status,6769,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:08:50,WAF,http,10.10.10.29,10.10.20.30,33004,443,tcp,success,,,/api/status,62990,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:09:25,DNS,dns,10.10.10.39,10.10.30.10,25826,53,tcp,success,,docs.local,,30122,0.02,,,,0,,normal,обычная активность
2026-05-06 09:10:00,WAF,http,10.10.10.12,10.10.20.10,6951,443,tcp,success,,,/docs,65171,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:10:35,WAF,http,10.10.10.22,10.10.30.10,29171,80,tcp,failure,,,/docs,20069,0.02,,,GET,404,Mozilla/5.0,normal,обычная активность
2026-05-06 09:11:10,DNS,dns,10.10.10.32,10.10.20.10,64092,53,tcp,success,,corp.local,,34970,0.02,,,,0,,normal,обычная активность
2026-05-06 09:11:45,FW,net_conn,10.10.10.14,10.10.20.10,41154,445,tcp,success,,,,80700,0.02,,,,0,,normal,обычная активность
2026-05-06 09:12:20,WAF,http,10.10.10.21,10.10.20.30,15412,443,tcp,success,,,/docs,75605,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:12:55,WAF,http,10.10.10.41,10.10.20.10,54975,80,tcp,success,,,/api/status,70595,0.02,,,GET,302,Mozilla/5.0,normal,обычная активность
2026-05-06 09:13:30,DNS,dns,10.10.10.27,10.10.20.20,62521,53,tcp,success,,docs.local,,38867,0.02,,,,0,,normal,обычная активность
2026-05-06 09:14:05,WAF,http,10.10.10.27,10.10.20.30,25382,443,tcp,success,,,/portal,64750,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:14:40,DNS,dns,10.10.10.15,10.10.20.10,31106,53,tcp,success,,corp.local,,23436,0.02,,,,0,,normal,обычная активность
2026-05-06 09:15:15,WAF,http,10.10.10.18,10.10.20.30,17664,80,tcp,success,,,/api/status,12562,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:15:50,WAF,http,10.10.10.27,10.10.20.20,53455,80,tcp,success,,,/index,26218,0.02,,,GET,302,Mozilla/5.0,normal,обычная активность
2026-05-06 09:16:25,WAF,http,10.10.10.27,10.10.20.20,54759,443,tcp,failure,,,/api/status,40701,0.02,,,GET,404,Mozilla/5.0,normal,обычная активность
2026-05-06 09:17:00,DNS,dns,10.10.10.15,10.10.20.20,59141,53,tcp,success,,corp.local,,67112,0.02,,,,0,,normal,обычная активность
2026-05-06 09:17:35,WAF,http,10.10.10.12,10.10.20.30,20444,443,tcp,failure,,,/portal,10299,0.02,,,GET,404,Mozilla/5.0,normal,обычная активность
2026-05-06 09:18:10,WAF,http,10.10.10.28,10.10.20.30,8158,80,tcp,success,,,/index,59224,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:18:45,WAF,http,10.10.10.13,10.10.20.20,55244,80,tcp,failure,,,/index,56799,0.02,,,GET,404,Mozilla/5.0,normal,обычная активность
2026-05-06 09:19:20,FW,net_conn,10.10.10.21,10.10.30.10,12808,445,tcp,success,,,,34857,0.02,,,,0,,normal,обычная активность
2026-05-06 09:19:55,DNS,dns,10.10.10.38,10.10.20.20,47846,53,tcp,success,,corp.local,,46406,0.02,,,,0,,normal,обычная активность
2026-05-06 09:20:30,WAF,http,10.10.10.11,10.10.20.10,23047,80,tcp,failure,,,/docs,31338,0.02,,,GET,404,Mozilla/5.0,normal,обычная активность
2026-05-06 09:21:05,FW,net_conn,10.10.10.11,10.10.30.10,31587,445,tcp,success,,,,6677,0.02,,,,0,,normal,обычная активность
2026-05-06 09:21:40,WAF,http,10.10.10.20,10.10.20.30,29988,80,tcp,success,,,/portal,43855,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:22:00,FW,net_conn,10.10.10.250,10.10.20.10,35056,22,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:22:05,FW,net_conn,10.10.10.250,10.10.20.10,27079,80,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:22:10,FW,net_conn,10.10.10.250,10.10.20.10,2776,443,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:22:15,DNS,dns,10.10.10.37,10.10.20.30,16891,53,tcp,success,,docs.local,,61508,0.02,,,,0,,normal,обычная активность
2026-05-06 09:22:15,FW,net_conn,10.10.10.250,10.10.20.10,11806,445,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:22:20,FW,net_conn,10.10.10.250,10.10.20.10,58979,3389,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:22:25,FW,net_conn,10.10.10.250,10.10.20.10,51947,8080,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:22:30,FW,net_conn,10.10.10.250,10.10.20.10,10286,8443,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:22:35,FW,net_conn,10.10.10.250,10.10.20.10,39056,5432,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:22:40,FW,net_conn,10.10.10.250,10.10.20.10,60973,3306,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:22:45,FW,net_conn,10.10.10.250,10.10.20.10,38334,25,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:22:50,FW,net_conn,10.10.10.250,10.10.20.10,23240,110,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:22:50,WAF,http,10.10.10.31,10.10.20.30,43181,80,tcp,success,,,/portal,72311,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:22:55,FW,net_conn,10.10.10.250,10.10.20.10,11574,143,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:23:00,FW,net_conn,10.10.10.250,10.10.20.10,44365,389,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:23:05,FW,net_conn,10.10.10.250,10.10.20.10,43275,5900,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:23:10,FW,net_conn,10.10.10.250,10.10.20.10,19420,9200,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:23:15,FW,net_conn,10.10.10.250,10.10.20.10,61403,9300,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:23:20,FW,net_conn,10.10.10.250,10.10.20.10,24464,10000,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:23:25,WAF,http,10.10.10.16,10.10.20.30,64104,80,tcp,success,,,/index,63032,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:23:25,FW,net_conn,10.10.10.250,10.10.20.10,53069,1521,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:23:30,FW,net_conn,10.10.10.250,10.10.20.10,7936,1433,tcp,failure,,,,70,0.02,,,,0,,normal,ложноположительный пример: админская проверка
2026-05-06 09:24:00,FW,net_conn,10.10.10.30,10.10.20.20,37850,445,tcp,success,,,,67499,0.02,,,,0,,normal,обычная активность
2026-05-06 09:24:35,WAF,http,10.10.10.35,10.10.20.30,42438,80,tcp,failure,,,/docs,88725,0.02,,,GET,404,Mozilla/5.0,normal,обычная активность
2026-05-06 09:25:10,DNS,dns,10.10.10.25,10.10.20.20,43873,53,tcp,success,,corp.local,,23763,0.02,,,,0,,normal,обычная активность
2026-05-06 09:25:45,WAF,http,10.10.10.11,10.10.20.10,34495,80,tcp,success,,,/docs,49401,0.02,,,GET,302,Mozilla/5.0,normal,обычная активность
2026-05-06 09:26:20,FW,net_conn,10.10.10.30,10.10.20.20,16865,445,tcp,success,,,,22703,0.02,,,,0,,normal,обычная активность
2026-05-06 09:26:55,FW,net_conn,10.10.10.32,10.10.20.10,36013,445,tcp,success,,,,58051,0.02,,,,0,,normal,обычная активность
2026-05-06 09:27:30,DNS,dns,10.10.10.40,10.10.20.20,62888,53,tcp,success,,corp.local,,45303,0.02,,,,0,,normal,обычная активность
2026-05-06 09:28:05,DNS,dns,10.10.10.15,10.10.30.10,34722,53,tcp,success,,docs.local,,58253,0.02,,,,0,,normal,обычная активность
2026-05-06 09:28:40,WAF,http,10.10.10.36,10.10.20.20,54195,443,tcp,success,,,/index,9988,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:29:15,WAF,http,10.10.10.18,10.10.20.10,12865,80,tcp,success,,,/api/status,46341,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:29:50,WAF,http,10.10.10.39,10.10.20.30,62214,80,tcp,success,,,/docs,77249,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:30:25,FW,net_conn,10.10.10.13,10.10.20.30,54059,445,tcp,success,,,,60201,0.02,,,,0,,normal,обычная активность
2026-05-06 09:31:00,DNS,dns,10.10.10.13,10.10.20.10,22157,53,tcp,success,,docs.local,,54869,0.02,,,,0,,normal,обычная активность
2026-05-06 09:31:35,FW,net_conn,10.10.10.22,10.10.30.10,61025,445,tcp,success,,,,87967,0.02,,,,0,,normal,обычная активность
2026-05-06 09:32:10,WAF,http,10.10.10.15,10.10.20.30,52957,80,tcp,success,,,/api/status,56535,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:32:45,DNS,dns,10.10.10.27,10.10.20.10,46070,53,tcp,success,,corp.local,,3401,0.02,,,,0,,normal,обычная активность
2026-05-06 09:33:20,WAF,http,10.10.10.18,10.10.30.10,38231,80,tcp,success,,,/docs,63445,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:33:55,DNS,dns,10.10.10.41,10.10.30.10,14438,53,tcp,success,,corp.local,,39763,0.02,,,,0,,normal,обычная активность
2026-05-06 09:34:30,WAF,http,10.10.10.39,10.10.20.30,46356,80,tcp,success,,,/api/status,25076,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:35:05,WAF,http,10.10.10.16,10.10.30.10,32360,80,tcp,success,,,/index,7665,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:35:40,DNS,dns,10.10.10.22,10.10.20.30,55248,53,tcp,success,,docs.local,,24124,0.02,,,,0,,normal,обычная активность
2026-05-06 09:36:15,WAF,http,10.10.10.24,10.10.20.20,36599,443,tcp,success,,,/portal,44546,0.02,,,GET,302,Mozilla/5.0,normal,обычная активность
2026-05-06 09:36:50,FW,net_conn,10.10.10.14,10.10.30.10,61562,445,tcp,success,,,,43337,0.02,,,,0,,normal,обычная активность
2026-05-06 09:37:25,WAF,http,10.10.10.41,10.10.20.20,64499,443,tcp,success,,,/portal,49397,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:38:00,FW,net_conn,10.10.10.14,10.10.30.10,8392,445,tcp,success,,,,24523,0.02,,,,0,,normal,обычная активность
2026-05-06 09:38:35,WAF,http,10.10.10.25,10.10.30.10,23714,80,tcp,success,,,/docs,51297,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:39:10,WAF,http,10.10.10.12,10.10.20.10,40896,443,tcp,success,,,/api/status,46086,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:39:45,FW,net_conn,10.10.10.37,10.10.20.30,37297,445,tcp,success,,,,9962,0.02,,,,0,,normal,обычная активность
2026-05-06 09:40:20,WAF,http,10.10.10.39,10.10.20.20,7743,80,tcp,success,,,/portal,54307,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:40:55,WAF,http,10.10.10.16,10.10.30.10,61685,443,tcp,success,,,/portal,2041,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:41:30,DNS,dns,10.10.10.23,10.10.20.30,46187,53,tcp,success,,corp.local,,19024,0.02,,,,0,,normal,обычная активность
2026-05-06 09:42:05,FW,net_conn,10.10.10.23,10.10.20.30,8872,445,tcp,success,,,,66147,0.02,,,,0,,normal,обычная активность
2026-05-06 09:42:40,WAF,http,10.10.10.15,10.10.30.10,61431,443,tcp,success,,,/docs,9772,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:43:15,DNS,dns,10.10.10.19,10.10.20.10,54773,53,tcp,success,,docs.local,,69955,0.02,,,,0,,normal,обычная активность
2026-05-06 09:43:50,WAF,http,10.10.10.40,10.10.20.10,55792,80,tcp,success,,,/index,20040,0.02,,,GET,302,Mozilla/5.0,normal,обычная активность
2026-05-06 09:44:25,FW,net_conn,10.10.10.30,10.10.20.20,37283,445,tcp,success,,,,68201,0.02,,,,0,,normal,обычная активность
2026-05-06 09:45:00,WAF,http,10.10.10.30,10.10.20.30,63411,80,tcp,success,,,/index,77568,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:45:35,DNS,dns,10.10.10.28,10.10.20.20,60359,53,tcp,success,,docs.local,,75037,0.02,,,,0,,normal,обычная активность
2026-05-06 09:46:10,FW,net_conn,10.10.10.28,10.10.30.10,10361,445,tcp,success,,,,20374,0.02,,,,0,,normal,обычная активность
2026-05-06 09:46:45,DNS,dns,10.10.10.31,10.10.20.20,45627,53,tcp,success,,docs.local,,38315,0.02,,,,0,,normal,обычная активность
2026-05-06 09:47:20,DNS,dns,10.10.10.35,10.10.20.20,43172,53,tcp,success,,docs.local,,52942,0.02,,,,0,,normal,обычная активность
2026-05-06 09:47:55,DNS,dns,10.10.10.32,10.10.20.20,12361,53,tcp,success,,corp.local,,54316,0.02,,,,0,,normal,обычная активность
2026-05-06 09:48:30,WAF,http,10.10.10.19,10.10.20.30,7663,80,tcp,success,,,/index,71767,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:49:05,DNS,dns,10.10.10.27,10.10.30.10,19337,53,tcp,success,,corp.local,,53340,0.02,,,,0,,normal,обычная активность
2026-05-06 09:49:40,FW,net_conn,10.10.10.11,10.10.30.10,36050,445,tcp,success,,,,4585,0.02,,,,0,,normal,обычная активность
2026-05-06 09:50:15,FW,net_conn,10.10.10.12,10.10.20.30,13999,445,tcp,success,,,,67025,0.02,,,,0,,normal,обычная активность
2026-05-06 09:50:50,WAF,http,10.10.10.20,10.10.30.10,12030,80,tcp,success,,,/index,30944,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
2026-05-06 09:51:25,WAF,http,10.10.10.41,10.10.30.10,56725,80,tcp,success,,,/docs,27030,0.02,,,GET,302,Mozilla/5.0,normal,обычная активность
2026-05-06 09:52:00,FW,net_conn,10.10.10.36,10.10.20.20,54131,445,tcp,success,,,,38463,0.02,,,,0,,normal,обычная активность
2026-05-06 09:52:35,FW,net_conn,10.10.10.34,10.10.20.10,13268,445,tcp,success,,,,27294,0.02,,,,0,,normal,обычная активность
2026-05-06 09:53:10,WAF,http,10.10.10.15,10.10.30.10,18820,443,tcp,success,,,/docs,23706,0.02,,,GET,200,Mozilla/5.0,normal,обычная активность
